09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)(44, 44)(45, 45)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,44be6e5e82fced7f458b17c0230118034ffc7a57.flv	(0, 1)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,44be6e5e82fced7f458b17c0230118034ffc7a57.flv	(0, 1)(1, 3)(4, 4)(5, 5)(6, 6)(7, 8)(9, 11)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,44be6e5e82fced7f458b17c0230118034ffc7a57.flv	(4, 4)(5, 5)(6, 6)(7, 8)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,44be6e5e82fced7f458b17c0230118034ffc7a57.flv	(9, 19)(10, 20)(11, 21)(12, 22)(13, 23)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,44be6e5e82fced7f458b17c0230118034ffc7a57.flv	(9, 18)(12, 22)(13, 23)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,44be6e5e82fced7f458b17c0230118034ffc7a57.flv	(14, 30)(16, 34)(17, 35)(21, 40)(23, 41)(24, 43)(26, 45)(29, 47)(32, 50)(34, 53)(36, 56)(38, 57)(39, 58)(40, 59)(40, 60)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,5106b657cb3d1d98dd496150241aa529c80bd479.flv	(0, 19)(1, 20)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,5106b657cb3d1d98dd496150241aa529c80bd479.flv	(4, 22)(5, 23)(6, 24)(8, 28)(9, 29)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,5106b657cb3d1d98dd496150241aa529c80bd479.flv	(9, 39)(10, 40)(11, 42)(12, 43)(13, 44)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,5106b657cb3d1d98dd496150241aa529c80bd479.flv	(13, 53)(15, 55)(18, 57)(19, 59)(21, 60)(24, 64)(26, 65)(29, 67)(38, 75)(39, 76)(40, 77)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,55aed88a8ca6116c8f83f3c0220414aa3d460ead.flv	(0, 10)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,55aed88a8ca6116c8f83f3c0220414aa3d460ead.flv	(4, 14)(5, 15)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,55aed88a8ca6116c8f83f3c0220414aa3d460ead.flv	(7, 17)(8, 19)(9, 20)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,55aed88a8ca6116c8f83f3c0220414aa3d460ead.flv	(12, 21)(13, 22)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,55aed88a8ca6116c8f83f3c0220414aa3d460ead.flv	(15, 23)(17, 24)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,55aed88a8ca6116c8f83f3c0220414aa3d460ead.flv	(23, 26)(24, 28)(26, 30)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,55aed88a8ca6116c8f83f3c0220414aa3d460ead.flv	(29, 32)(30, 33)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,5df28e18b3d8fbdc0f4cd07ef5aefcdc1b4f8d42.flv	(0, 0)(1, 1)(4, 2)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,5df28e18b3d8fbdc0f4cd07ef5aefcdc1b4f8d42.flv	(12, 4)(13, 6)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,5df28e18b3d8fbdc0f4cd07ef5aefcdc1b4f8d42.flv	(23, 6)(24, 7)(26, 8)(27, 9)(28, 10)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,5df28e18b3d8fbdc0f4cd07ef5aefcdc1b4f8d42.flv	(32, 10)(33, 11)(34, 12)(35, 13)(36, 14)(37, 15)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,60b45a875979efba30700f8e55728d17f0857212.flv	(0, 52)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,60b45a875979efba30700f8e55728d17f0857212.flv	(4, 53)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,60b45a875979efba30700f8e55728d17f0857212.flv	(12, 54)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,60b45a875979efba30700f8e55728d17f0857212.flv	(23, 55)(24, 56)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,60b45a875979efba30700f8e55728d17f0857212.flv	(34, 57)(36, 59)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,668693ee5770ba3bfd7c6b5374d13c137a7c5942.flv	(0, 20)(1, 21)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,668693ee5770ba3bfd7c6b5374d13c137a7c5942.flv	(4, 23)(5, 24)(6, 25)(8, 29)(9, 30)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,668693ee5770ba3bfd7c6b5374d13c137a7c5942.flv	(10, 43)(11, 44)(12, 45)(13, 46)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,668693ee5770ba3bfd7c6b5374d13c137a7c5942.flv	(13, 55)(15, 58)(16, 59)(18, 61)(19, 63)(21, 64)(24, 68)(26, 70)(36, 79)(38, 80)(39, 81)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(0, 5)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(7, 7)(9, 9)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(12, 9)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(23, 10)(24, 12)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(30, 14)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(35, 13)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(0, 21)(1, 22)(2, 23)(4, 24)(5, 25)(6, 26)(7, 27)(8, 29)(9, 30)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(11, 33)(12, 34)(13, 35)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(14, 36)(15, 37)(17, 39)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(23, 40)(24, 42)(26, 43)(27, 44)(28, 45)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(32, 45)(33, 46)(34, 47)(35, 48)(36, 49)(39, 51)(40, 52)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv	(7, 3)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv	(16, 5)(16, 6)(17, 7)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv	(34, 15)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,a99ef662562ec242651946259b170b409c0d48d7.mp4	(7, 5)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,a99ef662562ec242651946259b170b409c0d48d7.mp4	(16, 10)(16, 11)(17, 12)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,a99ef662562ec242651946259b170b409c0d48d7.mp4	(34, 20)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(0, 6)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(7, 8)(9, 10)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(12, 10)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(23, 11)(24, 13)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(30, 15)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(35, 14)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(0, 3)(1, 4)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(7, 5)(8, 7)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(14, 9)(15, 11)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(27, 21)(31, 24)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(34, 18)(35, 19)(36, 20)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,b87117db8a791ef534d91b79dd6d0ab57ffc644c.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(9, 10)(10, 11)(12, 12)(17, 18)(21, 22)(22, 24)(23, 25)(24, 27)(26, 29)(28, 30)(29, 32)(30, 33)(32, 34)(33, 35)(34, 36)(36, 38)(39, 40)(40, 41)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,beb8ec624aae490c6f21a7bc7330da8e839623fb.mp4	(0, 2)(1, 3)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,beb8ec624aae490c6f21a7bc7330da8e839623fb.mp4	(4, 4)(5, 5)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,beb8ec624aae490c6f21a7bc7330da8e839623fb.mp4	(12, 6)(13, 8)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,beb8ec624aae490c6f21a7bc7330da8e839623fb.mp4	(24, 9)(26, 10)(28, 12)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4	(0, 5)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4	(7, 7)(9, 9)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4	(12, 9)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4	(23, 10)(24, 12)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4	(30, 14)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4	(35, 13)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv	(0, 0)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv	(7, 2)(8, 3)(9, 4)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv	(12, 4)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv	(23, 6)(24, 8)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv	(34, 11)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,e862343f349018b392c1a389ff71cbe5eea67666.flv	(0, 3)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,e862343f349018b392c1a389ff71cbe5eea67666.flv	(7, 5)(8, 6)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,e862343f349018b392c1a389ff71cbe5eea67666.flv	(12, 6)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,e862343f349018b392c1a389ff71cbe5eea67666.flv	(24, 8)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,e862343f349018b392c1a389ff71cbe5eea67666.flv	(34, 10)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv	(0, 2)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv	(8, 4)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv	(12, 5)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv	(23, 6)(24, 7)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv	(35, 8)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,18f317405a4f8e49e546b3f4df689030a1f6664c.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)(44, 44)(45, 45)(46, 46)(47, 47)(48, 48)(49, 49)(50, 50)(51, 51)(52, 52)(53, 53)(54, 54)(55, 55)(56, 56)(57, 57)(58, 58)(59, 59)(60, 60)(61, 61)(62, 62)(63, 63)(64, 64)(65, 65)(66, 66)(67, 67)(68, 68)(69, 69)(70, 70)(71, 71)(72, 72)(73, 73)(74, 74)(75, 75)(76, 76)(77, 77)(78, 78)(79, 79)(80, 80)(81, 81)(82, 82)(83, 83)(84, 84)(85, 85)(86, 86)(87, 87)(88, 88)(89, 89)(90, 90)(91, 91)(92, 92)(93, 93)(94, 94)(95, 95)(96, 96)(97, 97)(98, 98)(99, 99)(100, 100)(101, 101)(102, 102)(103, 103)(104, 104)(105, 105)(106, 106)(107, 107)(108, 108)(109, 109)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,2bdf8029b38735a992a56e32cfc81466eea81286.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)(44, 44)(45, 45)(46, 46)(47, 47)(48, 48)(49, 49)(50, 50)(51, 51)(52, 52)(53, 53)(54, 54)(55, 55)(56, 56)(57, 57)(58, 58)(59, 59)(60, 60)(61, 61)(62, 62)(63, 63)(64, 64)(65, 65)(66, 66)(67, 67)(68, 68)(69, 69)(70, 70)(71, 71)(72, 72)(73, 73)(74, 74)(75, 75)(76, 76)(77, 77)(78, 78)(79, 79)(80, 80)(81, 81)(82, 82)(83, 83)(84, 84)(85, 85)(86, 86)(87, 87)(88, 88)(89, 89)(90, 90)(91, 91)(92, 92)(93, 93)(94, 94)(95, 95)(96, 96)(97, 97)(98, 98)(99, 99)(100, 100)(101, 101)(102, 102)(103, 103)(104, 104)(105, 105)(106, 106)(107, 107)(108, 108)(109, 109)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,35cea0d48b9b69a6cda373766ea586ccaa5ba78d.flv	(20, 1)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,35cea0d48b9b69a6cda373766ea586ccaa5ba78d.flv	(23, 4)(24, 5)(27, 8)(32, 13)(33, 14)(35, 15)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,35cea0d48b9b69a6cda373766ea586ccaa5ba78d.flv	(40, 16)(42, 18)(43, 19)(44, 20)(45, 22)(47, 23)(49, 24)(50, 25)(51, 26)(58, 32)(59, 34)(61, 36)(62, 37)(63, 38)(64, 39)(67, 41)(68, 43)(70, 45)(72, 47)(78, 53)(80, 57)(81, 58)(82, 59)(83, 60)(86, 62)(87, 63)(88, 64)(90, 66)(92, 67)(93, 68)(95, 70)(98, 73)(99, 74)(100, 75)(102, 76)(103, 78)(104, 79)(105, 80)(106, 81)(107, 82)(109, 85)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,42daf76df2f31f0805f2f3f766bb348bb24feac7.flv	(18, 1)(19, 2)(20, 3)(21, 4)(22, 5)(23, 6)(24, 7)(25, 8)(29, 10)(30, 11)(32, 12)(33, 13)(34, 14)(36, 15)(37, 16)(39, 17)(40, 18)(41, 19)(43, 20)(44, 21)(45, 22)(47, 23)(48, 24)(49, 25)(52, 27)(53, 28)(54, 29)(55, 30)(56, 31)(57, 32)(58, 33)(59, 34)(60, 35)(61, 36)(66, 40)(67, 41)(68, 42)(70, 43)(72, 44)(74, 45)(76, 46)(77, 47)(78, 48)(79, 49)(81, 50)(83, 51)(84, 52)(86, 53)(87, 54)(88, 55)(92, 58)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,44be6e5e82fced7f458b17c0230118034ffc7a57.flv	(20, 1)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,44be6e5e82fced7f458b17c0230118034ffc7a57.flv	(23, 4)(24, 5)(27, 8)(32, 13)(33, 14)(35, 15)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,44be6e5e82fced7f458b17c0230118034ffc7a57.flv	(40, 16)(42, 18)(43, 19)(44, 20)(45, 22)(47, 23)(49, 24)(50, 25)(51, 26)(58, 32)(59, 34)(61, 36)(62, 37)(63, 38)(64, 39)(67, 41)(68, 43)(70, 45)(72, 47)(78, 53)(80, 57)(81, 58)(82, 59)(83, 60)(86, 62)(87, 63)(88, 64)(90, 66)(92, 67)(93, 68)(95, 70)(98, 73)(99, 74)(100, 75)(102, 76)(103, 78)(104, 79)(105, 80)(106, 81)(107, 82)(109, 85)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,5106b657cb3d1d98dd496150241aa529c80bd479.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(9, 8)(10, 9)(11, 10)(13, 12)(14, 13)(15, 14)(16, 15)(17, 16)(18, 17)(19, 18)(20, 19)(21, 20)(22, 21)(23, 22)(24, 23)(25, 24)(26, 25)(27, 26)(28, 27)(29, 28)(30, 29)(31, 30)(33, 31)(34, 32)(35, 33)(36, 34)(37, 35)(38, 36)(39, 37)(40, 38)(42, 39)(43, 40)(44, 42)(45, 43)(46, 44)(47, 45)(48, 46)(49, 47)(50, 48)(51, 49)(52, 50)(53, 51)(54, 52)(55, 53)(57, 54)(58, 55)(59, 56)(61, 57)(62, 58)(63, 59)(64, 60)(65, 61)(66, 62)(67, 63)(68, 64)(70, 65)(71, 66)(72, 67)(74, 68)(75, 69)(76, 70)(77, 71)(78, 72)(79, 74)(80, 75)(81, 76)(82, 78)(83, 79)(84, 80)(86, 81)(87, 82)(88, 83)(89, 84)(90, 85)(91, 86)(92, 87)(93, 88)(94, 89)(95, 90)(96, 91)(97, 92)(98, 93)(99, 94)(100, 95)(101, 96)(102, 97)(103, 99)(104, 100)(105, 101)(106, 102)(107, 103)(108, 105)(109, 106)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,5df28e18b3d8fbdc0f4cd07ef5aefcdc1b4f8d42.flv	(20, 0)(21, 1)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,5df28e18b3d8fbdc0f4cd07ef5aefcdc1b4f8d42.flv	(23, 2)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,5df28e18b3d8fbdc0f4cd07ef5aefcdc1b4f8d42.flv	(34, 3)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,5df28e18b3d8fbdc0f4cd07ef5aefcdc1b4f8d42.flv	(45, 4)(46, 5)(47, 6)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,5df28e18b3d8fbdc0f4cd07ef5aefcdc1b4f8d42.flv	(67, 6)(68, 7)(70, 8)(71, 9)(72, 10)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,5df28e18b3d8fbdc0f4cd07ef5aefcdc1b4f8d42.flv	(76, 10)(77, 11)(78, 12)(79, 13)(80, 15)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,60b45a875979efba30700f8e55728d17f0857212.flv	(20, 52)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,60b45a875979efba30700f8e55728d17f0857212.flv	(23, 53)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,60b45a875979efba30700f8e55728d17f0857212.flv	(45, 54)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,60b45a875979efba30700f8e55728d17f0857212.flv	(67, 55)(68, 56)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,60b45a875979efba30700f8e55728d17f0857212.flv	(78, 57)(79, 58)(80, 59)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(20, 5)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(28, 7)(29, 8)(30, 9)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(45, 9)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(67, 10)(68, 12)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(78, 13)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(107, 13)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(20, 21)(21, 22)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(23, 24)(24, 25)(25, 26)(28, 28)(29, 29)(30, 30)(33, 31)(34, 32)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(44, 33)(45, 34)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(58, 37)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(67, 40)(68, 42)(70, 43)(71, 44)(72, 45)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(76, 45)(77, 46)(78, 47)(79, 49)(81, 51)(82, 52)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv	(26, 2)(27, 3)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv	(56, 10)(57, 11)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv	
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv	(78, 15)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv	(102, 21)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,a99ef662562ec242651946259b170b409c0d48d7.mp4	(26, 4)(27, 5)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,a99ef662562ec242651946259b170b409c0d48d7.mp4	(56, 16)(57, 17)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,a99ef662562ec242651946259b170b409c0d48d7.mp4	
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,a99ef662562ec242651946259b170b409c0d48d7.mp4	(78, 20)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,a99ef662562ec242651946259b170b409c0d48d7.mp4	(107, 20)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(20, 6)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(28, 8)(29, 9)(30, 10)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(45, 10)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(67, 11)(68, 13)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(78, 14)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(107, 14)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(20, 3)(21, 4)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(29, 6)(30, 7)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(33, 7)(34, 8)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(55, 9)(58, 11)(61, 13)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(71, 21)(72, 22)(74, 23)(75, 24)
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(78, 18)(79, 19)(80, 20)
